plant,scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,duration_s,missed_jobs,veh,avg_perf,max_roll,soft_pct,hard,max_age_fresh_ms,max_age_path_ms,min_ttpnr_ms,past_pnr_ms,tau_crit_ms,max_sim_crit,sim_crit_over_cores_pct
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,10,0.002234,0.023384,31.3500,0,685.50,705.50,30.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,11,0.001813,0.016968,27.0000,0,595.50,1045.50,70.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,12,0.001963,0.022583,25.0500,0,650.50,665.50,35.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,13,0.001527,0.010325,23.9000,0,495.50,525.50,55.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,14,0.002372,0.025907,31.4000,0,625.50,650.50,30.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,15,0.001546,0.012905,22.4000,0,435.50,465.50,75.10,0.0,100,11,1.46
cartpole,aguard,v10,17,3,worst,kill,-1.00,0,20.000,33147,16,0.001869,0.015655,25.8500,0,355.50,385.50,45.10,0.0,100,11,1.46
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,0,0.001853,0.010948,27.2000,0,445.50,475.50,75.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,1,0.001505,0.014405,19.5500,0,710.50,740.50,45.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,2,0.001655,0.015543,24.6500,0,655.50,680.50,55.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,3,0.002481,0.023454,36.1500,0,535.50,560.50,30.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,4,0.001743,0.014742,26.2500,0,850.50,880.50,75.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,5,0.002457,0.031453,34.4500,0,600.50,600.50,20.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,6,0.001859,0.015433,28.4000,0,680.50,705.50,70.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,7,0.002202,0.030976,29.6500,0,645.50,665.50,20.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,8,0.002263,0.050432,26.8000,10,760.50,850.50,0.00,185.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,9,0.002164,0.021331,30.6000,0,640.50,670.50,35.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,10,0.003328,0.030116,40.5000,0,1195.50,1215.50,35.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,11,0.002053,0.019461,27.9000,0,710.50,740.50,45.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,12,0.002044,0.017492,28.2500,0,440.50,470.50,50.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,13,0.001977,0.016629,26.8500,0,905.50,920.50,30.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,14,0.001916,0.014557,28.3000,0,445.50,470.50,60.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,15,0.002365,0.017041,34.3500,0,625.50,650.50,45.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,16,0.001921,0.015351,27.3000,0,1150.50,1195.50,70.10,0.0,100,13,1.54
cartpole,aguard,v10,18,3,worst,kill,-1.00,0,20.000,38112,17,0.002290,0.021297,29.3500,0,675.50,695.50,55.10,0.0,100,13,1.54
