plant,scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,duration_s,missed_jobs,veh,avg_perf,max_roll,soft_pct,hard,max_age_fresh_ms,max_age_path_ms,min_ttpnr_ms,past_pnr_ms,tau_crit_ms,max_sim_crit,sim_crit_over_cores_pct
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,14,0.005111,0.134861,40.6667,52,1255.50,1280.50,0.00,675.0,150,13,40.32
cartpole,ttu,v10,16,3,worst,kill,-1.00,0,30.000,42155,15,763.187394,6408.104712,61.3333,1225,1045.50,1070.50,0.00,12515.0,150,13,40.32
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,0,0.000644,0.004251,9.5000,0,110.50,120.50,100.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,1,0.000642,0.004844,9.6333,0,110.50,110.50,95.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,2,0.000660,0.004669,10.4333,0,110.50,120.50,85.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,3,0.000617,0.004041,9.2333,0,110.50,120.50,95.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,4,0.000636,0.004592,9.5333,0,100.50,120.50,100.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,5,0.000650,0.004267,10.0000,0,100.50,120.50,100.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,6,0.000659,0.004421,10.6333,0,110.50,130.50,105.10,0.0,150,8,5.37
cartpole,aguard,v10,8,3,worst,kill,-1.00,0,30.000,1540,7,0.000663,0.005013,10.7333,0,110.50,120.50,95.10,0.0,150,8,5.37
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,0,0.001495,0.013978,21.8667,0,705.50,725.50,50.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,1,0.001506,0.012626,21.1667,0,435.50,465.50,85.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,2,0.001707,0.022607,24.4000,0,430.50,450.50,40.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,3,0.001800,0.015544,25.4667,0,490.50,490.50,55.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,4,0.001647,0.018186,23.9667,0,385.50,405.50,45.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,5,0.001385,0.011146,18.5000,0,410.50,440.50,60.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,6,0.001322,0.012189,16.5333,0,525.50,540.50,60.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,7,0.001263,0.007383,19.0333,0,470.50,485.50,70.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,8,0.001519,0.012379,21.8667,0,375.50,415.50,65.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,9,0.001623,0.015755,23.0667,0,355.50,375.50,35.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,10,0.001378,0.008160,20.0667,0,340.50,410.50,85.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,11,0.001437,0.010299,21.2333,0,500.50,510.50,75.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,12,0.001575,0.026778,20.6333,0,480.50,505.50,25.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,13,0.001555,0.012623,23.1000,0,435.50,460.50,60.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,14,0.001301,0.008422,17.5667,0,420.50,445.50,80.10,0.0,150,14,12.92
cartpole,aguard,v10,16,3,worst,kill,-1.00,0,30.000,42225,15,0.001624,0.012642,23.9667,0,415.50,435.50,75.10,0.0,150,14,12.92
